Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Balto khan,10 years ago,This is amazingly complied!!! Hands off to EZ and team!! :),https://yt3.ggpht.com/ytc/AGIKgqOrEetJ4NAHB-f-gGWFLCYLkoAy0Dt1XjgBZ2n4BA=s48-c-k-c0x00ffffff-no-rj,0
Sibtain Haider,10 years ago,Thumbs up!!,https://yt3.ggpht.com/ytc/AGIKgqMb4D6wtFWZkPwvKxd0F61F9KUdrkdTQ3TYVokuRw=s48-c-k-c0x00ffffff-no-rj,0
Ali raza,1 year ago,️ ️ ️,https://yt3.ggpht.com/ytc/AGIKgqPEclljAmszFs74zlZ_u6izByGzu-87DZ3P2DT856oKmSZzCq5mN3uTdjPcyvYi=s48-c-k-c0x00ffffff-no-rj,0
