Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Shumaila Naz,1 year ago (edited),"I've done graduation in SE 5 years ago
 got a 5 years gap and want to persue my learning for a good job .. what are your guidance for me.  Although I'm learning react and developed 2 complete projects in react..  I'm Mother of one..  Pls say something to me..",https://yt3.ggpht.com/ytc/AGIKgqN227kh0xNjVqOZM2gWh6C-Id2SU3FsIRVVPoFs=s48-c-k-c0x00ffffff-no-rj,2
Farhan Bajwa,1 year ago,Arbisoft fresh graduate test is for 7 semester students or who are graduated students.,https://yt3.ggpht.com/ytc/AGIKgqO30pi_LHRc4KxNXSokw6MfyZ1hP1D_vAFWX59T=s48-c-k-c0x00ffffff-no-rj,0
sulal akbar,1 year ago,"Sir I graduated in 2019 from Air University .. Did not have internship or experience . But I have done numerous freelancing projects in Python. Currently doing job in Bank. But now I realized the mistakes that I have made. Can I still move to IT company.
Plz reply ...",https://yt3.ggpht.com/ytc/AGIKgqOVWNRS7_X3qfQzTye3wqeT4TUdvP7NykCX4g=s48-c-k-c0x00ffffff-no-rj,1
Shahbaz Ali,1 year ago (edited),"Sir please make a video on internship also, that  how we can get internship easily in 3rd or 4th semester",https://yt3.ggpht.com/ytc/AGIKgqNbq7eeg1I_RPKO5zoH5XluN0zkJ-PYF_Uhyt0UDw=s48-c-k-c0x00ffffff-no-rj,0
M OWAIS Khan,1 year ago,AOA Bhai. Great to see you back,https://yt3.ggpht.com/ytc/AGIKgqOtz_urwFROANoPZACvW4shJJAAg2u4Ks8w-HzTnw=s48-c-k-c0x00ffffff-no-rj,0
Sammar khalil,1 year ago,plz make a video on fyp guide,,0
Muneeb Jatt,1 year ago,"Punjab University jhelum=no hostel,my home,low fee
Comsats isl or bahria=hostel +100k fee structure
Please suggest me university from above",,0
M OWAIS Khan,1 year ago,I will graduate in 6 months,,0
Ahsan Ullah,10 months ago,Sir kindly make complete video on QA Testing interview.,,0
Mustansar Hussain,1 year ago,Thanks sir,,0
Zain Waseem,1 year ago,"How to Improve Problem Solving Skills.
I Struggle to Solve Tricky Problems...",,0
