Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Zohaib Zahid Malik,2 years ago,Very informative video specially for beginners like me.,,0
MUHAMMAD SHAHZAIB,2 years ago,Came here from the post of Muzammil Bhai and i am loving this channel because of the information you are providing here... ️️️,,1
Danial Saleem,2 years ago,hey - this is really good content. keep going.,,0
Striving Towards Jannah,2 years ago,"Ehmad Bhai..
Kindly make a video on How to learn skill it will be help full  because mostly in Universities they didn't teach any language on expert level so from where i can learn skills...",,1
Venturous ME,1 year ago,Very very underrated channel. I love your content bro,https://yt3.ggpht.com/xJOCWVzH6Tc4u2K1QNU8a4LZbqflYufhjqqdCPxxylsQBdgLH76bpSBHLfkjoakTMLqJwceSpg=s48-c-k-c0x00ffffff-no-rj,0
Hashim Khan,1 year ago,Please make this kind of conversation for Web developers,https://yt3.ggpht.com/ytc/AGIKgqMarOogdMdAhfmQQb9ARUkW-6h_8VPvXDkZCg=s48-c-k-c0x00ffffff-no-rj,1
imusa mughal,2 years ago,"She wasnt eye contacting while talking, a firm woman. Salute you girl.",https://yt3.ggpht.com/ytc/AGIKgqNYvDwR-t0xJvvh3KHd-DVLdDbxTUXX16jJ2e3A=s48-c-k-c0x00ffffff-no-rj,0
Menz Talk,2 years ago,Can Anyone tells me What is the fee of UET Taxila per semester?,https://yt3.ggpht.com/SXrQU9Y45cy-sqSPBREnri_90qyIIyC-ef_p7XQ1LVvGzk2emMC_iniPSglq-OvUUY7Bfhc3=s48-c-k-c0x00ffffff-no-rj,0
Muhammad Ain Uddin,1 year ago (edited),"Sir, I am a 2nd-year university student and I'm a full-stack javascript( Mern stack ) developer. I have contributed to open source. So, If I apply at Arbisoft, will they hire me or reject me because I don't have a degree yet?",https://yt3.ggpht.com/Z_vPyKdNlAXjpBpVkC9WdXAcuxtHU1WYclMkB558_25TaynDaOypwhpFcdqJLnb48misU3NAew=s48-c-k-c0x00ffffff-no-rj,2
Farhan Ahmad,2 years ago,ThankU so much Muzamil Hasan for sharing ,https://yt3.ggpht.com/ytc/AGIKgqPSIfL2KPnBRlK-HoVZsCM9lPYHkCkhI79U8A=s48-c-k-c0x00ffffff-no-rj,0
Aliyan Ahmed,2 years ago,"learnt alot , MA SHA ALLAH!
Nano-degree means kind of diplomas and online courses?",https://yt3.ggpht.com/ytc/AGIKgqPbka_YVMknFdJ7LLBnzwXAjDfmogG0qg-7xUU4=s48-c-k-c0x00ffffff-no-rj,0
A I.,2 years ago,Great podcast.,https://yt3.ggpht.com/HRwx2HMgrydzIoJKWUU4fAf69WXq51t9ca059rXvSjGT5KteMCPYFlenvbRMu75RDONtiNBV0Q=s48-c-k-c0x00ffffff-no-rj,0
GamingWithHamza,2 years ago,Can we do an internship during the  University at Arbisoft?,https://yt3.ggpht.com/ytc/AGIKgqMIezPku8ESN6cm_4-YxRPKhLW90DVcLY_z2GN6=s48-c-k-c0x00ffffff-no-rj,1
Abdul Ahad,1 year ago,what is your view on graduating (bscs) from fccu.,https://yt3.ggpht.com/ytc/AGIKgqOaFpw0BON3RmedlUUOu3Xx1URJdnTjW0K7V2Ax=s48-c-k-c0x00ffffff-no-rj,0
Uzair Ahmad,2 years ago,"Hi Sir! 
I am currently in my 7th semester of BS CS. Am I eligible to apply in a fresh graduate Hiring?",,0
Xheikh Fazi,2 years ago,Very informative...Thanks Brother,,1
Menz Talk,2 years ago,"Sir, which programming language I should learn to become front-end Engineer:

Without Including:

HTML , CSS , JavaScript",,1
Farhan Bajwa,2 years ago,"I am a student of BSSE 1st semester at the University Of Sargodha the thing's that I heard is that such companies do not hire from such universities like mine, They hire a graduate from Universities like Fast, Must, GIKI and ITU, I am looking for advice what I can do during my degree so that I can get a job at Companies like ArbiSoft.",,2
Diwan Muhammad Ali,1 year ago,Thanks alot man its really helpful.,,0
Tooba Inamullah,2 years ago,Keep up the good work,,0
Owais Ali,11 months ago,"bhai ye kise bula lya tha?? so amazing, so humble, so knowledgeable, so motivating, wo bi being an HR person",,0
Salman Ahmed Khan,1 year ago (edited),Amazing video. Thinking to join ArbiSoft,,0
M. Ammar Raza,2 years ago,Amazing Sir ...,,0
Ahmed Raza,4 months ago,One day i will join this organization,https://yt3.ggpht.com/ytc/AGIKgqOxQ7rhkQDkM1v1_gp7xB5AeJVlD7qoCFkPteCn=s48-c-k-c0x00ffffff-no-rj,0
Fahad Azeem,2 years ago,"Brother I sent you a request on LinkedIn, I have some misconceptions and some questions to ask, would really appreciate your help!",https://yt3.ggpht.com/ytc/AGIKgqMUQJWivxnG_l_FcWX1fesupl9myJvBZoNvuvhJtA=s48-c-k-c0x00ffffff-no-rj,0
Aliyan Ahmed,2 years ago (edited),"could you plz connect me with any ""A=player"" you know from virtual university? 
not necessarily ""A player"" . but someone who is atleast good",https://yt3.ggpht.com/ytc/AGIKgqPbka_YVMknFdJ7LLBnzwXAjDfmogG0qg-7xUU4=s48-c-k-c0x00ffffff-no-rj,1
Globaq Pakistan,6 months ago,Nice discussion,https://yt3.ggpht.com/Iw5_RHsI66NRbz4NopSdwFxQPCVQXfDccRqlMQ_nVn1kbZPEFwGWk3ZFVdKBiq6s1J6zvE1XMg=s48-c-k-c0x00ffffff-no-rj,0
Abu Ubaida,2 years ago,Thank you so much!,https://yt3.ggpht.com/ytc/AGIKgqOJmx80Pz2nDJauCQpxNVjO6gvjxfzuHnU0IRbTQw=s48-c-k-c0x00ffffff-no-rj,0
Sohail Ahmed,2 years ago,This video really helps me,https://yt3.ggpht.com/ytc/AGIKgqOP_4r-jLZPQAURxcwaX9QV2rANQyEvDguufg=s48-c-k-c0x00ffffff-no-rj,0
Shahzaib Aqeel,6 months ago,Bhai As an elder Brother..........Kindly mujha tohra guide ker dan mann nay CS kr Liya hay but mujha coding karnay ko dil ni krta mean aati hee ni ittni........... Now I want to work as a WordPress Developer kindly recommend me is it good? and what should i learn for the Future as a WordPress Developer for better career opportunities,https://yt3.ggpht.com/ytc/AGIKgqN1GGmHoDAMmZ12Hd711-YMVtAgE3izkhGBP4nP2w=s48-c-k-c0x00ffffff-no-rj,0
MAHA EJAZ,2 years ago,Its too good,https://yt3.ggpht.com/ytc/AGIKgqO-U0heDDFpBHkD8bNRYhB5Uu24V4dPS7dNUC_t4A=s48-c-k-c0x00ffffff-no-rj,0
Muhammad Rizwan,2 years ago,Thanks for info....,https://yt3.ggpht.com/xe0j31JSyEh3fdHjUcnveIZmT0PLag8po8-AweLOQ2nrqoodAw0E17npGOgpWHbhVwvN6pd2Fw=s48-c-k-c0x00ffffff-no-rj,0
muhammad rohan,2 years ago (edited),Came here by the suggestion of Muzamil Hasan and now I am your fan!...,https://yt3.ggpht.com/ytc/AGIKgqPUc-mw05mTLkHRwGnOhDa8Xrr3X1Afiasa_zSuMQ=s48-c-k-c0x00ffffff-no-rj,0
MR Mack,2 years ago,Is it better to find a remote tech job from foreign companies since pakistan software companies pay too low?,https://yt3.ggpht.com/ytc/AGIKgqMWAFzLnj3vzob3tXkxjeP6tTgo0yfg5cQZtQ=s48-c-k-c0x00ffffff-no-rj,0
Shah Arbaz,9 months ago,Brother ak video digital marketing pe b banaynnnnn,,0
Maliha Ishtiaq,4 months ago,Will a 2.9 cgpa get a job?,,0
Ahmad_Waheed,2 years ago,Amazing and good Ahmad bahi,,0
Taha,2 years ago,Big Fan Bro ,,0
M Hassan,1 year ago,I want to know about fellowship program,,0
Abdul Hameed Khan,2 years ago,please can u tell me...is there any scope of machine learning in pakistan,,0
Ahmed Zia,2 years ago,"Aoa
Bro i wanted to know about Cyber security and are there jobs for Cyber security in Pakistan?",,0
That was Mystic,2 years ago,Plz invite female software engineers to your show.,,0
Usama Baig,2 years ago,Finally.,,0
Muhammad Araiz Bin Saqib,7 months ago,How to prepare for these multiple tests? goto to crack these tests.....,,0
taha ali,2 years ago,"Sir in future 
AI replace software engineer in 5 to 10 year 
That is real 
Or not 
Plz tell us",https://yt3.ggpht.com/QsthBKL636E7CA1O1uywuZL9bPsdQ47HDyLRUK5orTnXB-E0cREsyvOdZbtvumohg1G-O2p8bA=s48-c-k-c0x00ffffff-no-rj,0
M SHAHZeB,2 years ago,agar apkay pass ulimited seats ha fresh graduate k liye to phr ap logo na 2020 k fresh graduate ko q ineligible kia howa ha apkay 2021 k fresh graduate k program ma? Kam az kam covid walay session k sath to aisa nahi krna chahiye.,https://yt3.ggpht.com/ytc/AGIKgqMZb72ODKECM2WikETvfZqBF2qiJx689fWb3tqsww=s48-c-k-c0x00ffffff-no-rj,1
Abdulrehman Khan,2 years ago,I couldn't find this ep on google podcast anyone have link or something?,https://yt3.ggpht.com/ytc/AGIKgqOk8Q9-UN4yy66UVKSVJjLFRpoAD_A0ShUe61L6cg=s48-c-k-c0x00ffffff-no-rj,0
inam khan,2 years ago,"Sir,Finance and Accounts related degrees k hwaly s bh kisi guest ko bulye aur info share kren.",https://yt3.ggpht.com/ytc/AGIKgqNjYN4ERWAAhRyEw9Nvw4mwM0QF90BrNse5xUwx=s48-c-k-c0x00ffffff-no-rj,0
Mr Million.,1 year ago,ye dono american logo se bat kr rhe hain MasaAllah. english 80 used english MasaAllah,https://yt3.ggpht.com/ytc/AGIKgqNpGLBk3oXMy78lUJTy--r_dzmOHDWtwBYET3Zo3g=s48-c-k-c0x00ffffff-no-rj,0
u know guy,2 years ago,Please Start-Up par koi video banaya,https://yt3.ggpht.com/sXu-_x4J8QDT9i86qc4U8mH0hKZWiSobl_RZNv2erJtBDhIEMr1p7iNHZbKSIUu0f-z1R8XxFA=s48-c-k-c0x00ffffff-no-rj,1
Awais Ahmed,2 years ago,Bs data science is good choice nd scope???,https://yt3.ggpht.com/ytc/AGIKgqORyFe2U5g87FSNrieYy_rxX5-D7I9p2PVqag=s48-c-k-c0x00ffffff-no-rj,0
Status World786,2 years ago,Kya fresh graduates SE k lye job krna lazmi hai??,https://yt3.ggpht.com/ytc/AGIKgqOQ7tKY9WzqRaXSiRo9vyeYGvueVaNmDyewt_s3=s48-c-k-c0x00ffffff-no-rj,0
Sami Chowhan,2 years ago,Ehmed Zubair ️️️️,https://yt3.ggpht.com/ytc/AGIKgqNE2-u-a1v9GU02k-4yxKJkd7bhm3XrS8vjpw=s48-c-k-c0x00ffffff-no-rj,0
Taimoor Cheema,1 year ago,Ayesha is so over confident .,https://yt3.ggpht.com/ytc/AGIKgqNw3H_MNERSW0HnalAhe1rI1jJvd5hpJFpmod02zQ=s48-c-k-c0x00ffffff-no-rj,1
Tasawar Hussain,2 years ago,5:50 Apk engineers hotay to ladly hain :),https://yt3.ggpht.com/ytc/AGIKgqPpnJEXEj8E0heRfC9xcs2lNIzFaOOOpEe58spR=s48-c-k-c0x00ffffff-no-rj,0
Glomestone,2 years ago,This is the exact reason why I hate having Women in CS,https://yt3.ggpht.com/ytc/AGIKgqMdrcrtWlJv6V8bd_6IHwOzM2F7uIbaZrupmzy8=s48-c-k-c0x00ffffff-no-rj,0
ijaz Balouch,2 years ago,Sir how can I contact u,https://yt3.ggpht.com/ytc/AGIKgqNPPKZb1VWlHEQHWs3NnRRHcedrqWQN1BKCKsXchA=s48-c-k-c0x00ffffff-no-rj,0
