Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Tanseer Adnan,2 years ago,Software engineer ki salary k hawale se Thora guide krenge q k bhot ziyada jaga btayajata h k 25k hogi staring salary and apne 60k btayin thi q/a mein,,0
John Wick,1 year ago,exclent,,0
Ali,2 years ago (edited),"Nust mein ye bachelors degree hai which he mentioned? Isnt there only se, cs and ee ?",,0
Ahmad Waheed,2 years ago,İnformative,,0
Abdul Haseeb,2 years ago,,https://yt3.ggpht.com/ytc/AGIKgqNUc6wFWOuuFULQmu6YkhdVxPMVRnjSTs0hLE-ILQ=s48-c-k-c0x00ffffff-no-rj,0
Syed Faateh Sultan Kazmi,2 years ago,This ️️️️,https://yt3.ggpht.com/ytc/AGIKgqPJxq-LuIXK2kgQOEY1Ma98jyYx6JhGzS-Z9C-VUuk=s48-c-k-c0x00ffffff-no-rj,0
ijaz Balouch,2 years ago,Sir live kb a rhy ha,https://yt3.ggpht.com/ytc/AGIKgqNPPKZb1VWlHEQHWs3NnRRHcedrqWQN1BKCKsXchA=s48-c-k-c0x00ffffff-no-rj,0
Ben's Corner,2 years ago,Bhae jan ya copy paste ka kia scene ha software enginering i am very confuse jis bande sa puchta hn wo kehta its natural butt what is this and how much copy paste is allowed.,https://yt3.ggpht.com/J4NSlkQIm0_BgTZ6IMNtnjkXDXpxxjzpRA8X7HR8zv0ZysiWMEWxN3nUcLVq7Q1LpociIi-P9g=s48-c-k-c0x00ffffff-no-rj,0
That was Mystic,2 years ago,waiting for the day when you will invite female software engineers!!!!!!!!!!!!!!!!,https://yt3.ggpht.com/ytc/AGIKgqP9k9it1BmaKjHfgIjWo6SUcn1AXInp5HizjA_dOw=s48-c-k-c0x00ffffff-no-rj,1
Ghazi Abdullah,8 months ago,"Please don't repeat words again again....khuda da wast tuanu
For example you repeat these words around 1 million times in 1 hour
Somehow
Theek hy
Aa aaa",https://yt3.ggpht.com/ytc/AGIKgqOZx7Z4YA1Vtb4LH7rIttYhHDH1k4JbNJUkMA=s48-c-k-c0x00ffffff-no-rj,0
Shoaib Khalil,1 year ago,Imtiaz ghlt tang p tang rkhi ap ne,https://yt3.ggpht.com/ytc/AGIKgqP7pQxs0XtYHQ9pDEkWNnw5u87IfuUX3IUvDL6lUw=s48-c-k-c0x00ffffff-no-rj,0
