Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
asad ch,1 year ago,is cgpa matters in computer science degree,https://yt3.ggpht.com/2oTkQmqcSLz7Wdk0eGq5FFCb_KRW_Jkp4n4A0YacKKI1F6rqfH7vOi_IX8gEHJl15aHJsjr9=s48-c-k-c0x00ffffff-no-rj,0
Zainab Ajaz,2 years ago,Make a video on qa engineering please,https://yt3.ggpht.com/ytc/AGIKgqONBFBPACePQcRL6SjGjpNNfKiCmOXSFkl4Zw=s48-c-k-c0x00ffffff-no-rj,0
Ahmad Khan,3 months ago,Sir muje software engineering mai software engineering subject or SRS subject boht bura lagta hai mai kya karu? Any suggestion,https://yt3.ggpht.com/ytc/AGIKgqMWimUDSj0QH9BKTzcYKp5gnOyS7_KVKC5aryBE67C1I28Y6duIU0MQo9hyylLD=s48-c-k-c0x00ffffff-no-rj,0
Zainab Ajaz,2 years ago,Make a complete video on IT/network support engineer,https://yt3.ggpht.com/ytc/AGIKgqPmyWf3LX9ncBU3eNAz1QwFx6yc-Qt-5oXnqg=s48-c-k-c0x00ffffff-no-rj,0
Humanity's,1 year ago,I Am new student in university. please tell me about software developer,https://yt3.ggpht.com/elXipb1PmWTVIUCAM012X1UChmCsUUiBTBe0ODmwlArDRhcWx6I_WAFp8lvHeQYAMzSRSFTk4Xc=s48-c-k-c0x00ffffff-no-rj,1
SHERAZ HUSSAIN,1 year ago,how to create interest in coding,https://yt3.ggpht.com/5fT6D2BG2tYOwZdGA7FaZH3l_LqkJCEzCQVp__9Fi6D1SEE8Bq4izHOe2pz9UbKR9Cm2JnuEiQ=s48-c-k-c0x00ffffff-no-rj,0
Idrees Facts,1 year ago,Nice,https://yt3.ggpht.com/5u2Gv9Nt4QOGi8ESWvoZxS-utFyKFbnW3cYF-XNiexOh1uW6ZftC8aXkdmJOcruNGtPjywQCWtA=s48-c-k-c0x00ffffff-no-rj,0
Zainab Ajaz,1 year ago,please explain QA enginner,https://yt3.ggpht.com/ytc/AGIKgqONBFBPACePQcRL6SjGjpNNfKiCmOXSFkl4Zw=s48-c-k-c0x00ffffff-no-rj,0
Asif Ali,1 year ago,"Assalam o alaikum sir
actually sir many almost kafi time spend kia ha porgramming me c/c++ python java thora bota use kia ha in languages ka but sir many koi project build ni kia abi so mai bs computer science ka student hu 4 semester running  but meri confusion ye ha mai khud ko software engineering or kisi sofware related company k liye khud ko prepare krna chahta hu so ap please guide kry k mai kia kru apni student life k sath sath thank you",,0
zeeshan,2 years ago,explain gfx designing,,0
zeeshan,2 years ago,u rock,,0
