Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Abdul Rehman,1 year ago,"Bro may nay front end web development sekhi hay aur InshaaAllah full stack web developer future may bano ga
Can I get a job as a full stack web developer with a degree?",https://yt3.ggpht.com/ytc/AGIKgqMsRCT_cVz0XdsSsOtsYZD1S5AWKDh---EDzJIe=s48-c-k-c0x00ffffff-no-rj,1
Zain Zain,1 year ago,Please share any social media account of Usman Abbasi ! I want to connect.,https://yt3.ggpht.com/ytc/AGIKgqO0WXUI3utrpX_HO0XXqBa3AjXLMAv_z2lTGCR_wQ=s48-c-k-c0x00ffffff-no-rj,1
Wasiullah Khan,1 year ago,Behtareen video Ehmad Bhai!,https://yt3.ggpht.com/ytc/AGIKgqMAmuUXKV-qWRADY2_S1Xfyd_gSSNgGfzQvzj2I5VI=s48-c-k-c0x00ffffff-no-rj,1
Faizan Siddiqui,1 year ago,Lahore mein software engineering ya CS ka lya konsi university aap prefer krta ho ?,https://yt3.ggpht.com/ytc/AGIKgqOTPOlghLUx_FEpAcl-6Ie7WKy-P3WwCRg21A=s48-c-k-c0x00ffffff-no-rj,1
Maryam Jamil,1 year ago,,https://yt3.ggpht.com/ytc/AGIKgqOC7M2u3AoyxGyhf-4mYzpzf258vR0FmxSjMQ=s48-c-k-c0x00ffffff-no-rj,2
AsadAliCh,1 year ago,"Ehmad Sir I want to consult with you 
I am ready to pay fees for that .",https://yt3.ggpht.com/ytc/AGIKgqO722L_bFI47P4QVQGgQQ-e0DbX-WgEl0aHtQaYO9uNaM7V0ObgZSGxvMbPI7l_=s48-c-k-c0x00ffffff-no-rj,2
Subhan Liaqat,1 year ago,My favorite  channel on YouTube,https://yt3.ggpht.com/ytc/AGIKgqOSbldCT3Vvp0adyqAaAeXTTGczlMPEODMQcaedEg=s48-c-k-c0x00ffffff-no-rj,2
Abdul Rehman,1 year ago (edited),Bro may Punjab university say affiliated college say bscs kr raha hon aur uni k first year may humay visual basic 6.0 language sikha rahain hain Jo k already he aik dead language hay,https://yt3.ggpht.com/ytc/AGIKgqMsRCT_cVz0XdsSsOtsYZD1S5AWKDh---EDzJIe=s48-c-k-c0x00ffffff-no-rj,1
Muhammad Usman,1 year ago,Please make a video with software quality engineer Manual/Automation in Germany,https://yt3.ggpht.com/ytc/AGIKgqOxUXu3Li98axpfrhFPTq6TV9A-JX5XSYP1EELu8Q=s48-c-k-c0x00ffffff-no-rj,2
JustWatchiT,9 months ago,Bro mera bachelors complete hone mn 1 year ha or mn ne masters k lye germany ana ha... pr mn aik permanent back-end languague select nhi kr pa rha jis pr mn focus krun  (.NET pr kam kia thora) java or python or php blkl basic ata ha .. mujhe Germany k lye in mn se kon c language pr kaam krna chahye jo demand mn ha taake masters krte waqt hi mn part time job krta hun as a back-end trainee,https://yt3.ggpht.com/SEi6QMQ-kHE0KIJITr9SfxIOMkgExnx8xtoxzQeBg0oOfLmBtTo44WAIs2Yz4Ddr4WrLgBOM2-A=s48-c-k-c0x00ffffff-no-rj,0
